account,artist,song_name,song_rank
sannian0185,Lily Allen,5 O'Clock in the Morning (Who'd Have Known) (Remix),0
sannian0185,Russian Red,The Memory Is Cruel,0
sannian0185,Russian Red,Fuerteventura (Acoustic Version),0
sannian0185,周子琰,红绿灯,0
sannian0185,陈弘礼,香草园的八音盒,0
sannian0185,陈弘礼,爱丽丝的幻想,0
sannian0185,陈弘礼,盛夏光年,0
sannian0185,陈弘礼,鲸与海,0
sannian0185,The Best Pessimist,Dreamless,0
sannian0185,布衣乐队,秋天,0
sannian0185,Miss Li,Shoot Me,0
sannian0185,Caro Emerald,Black Valentine,0
兜兜,Jason Mraz,I'm Yours,4
拉登大叔,Lady Antebellum,Just A Kiss,0
拉登大叔,孙燕姿,我怀念的,5
拉登大叔,신혜성,안녕 그리고 안녕 (inst.),5
拉登大叔,张敬轩,Deadline,5
拉登大叔,押尾コータロー,桜・咲くころ,5
Yavinporch,Jennifer Lopez,On The Floor ,3
喵了个咪的天使,杨宗纬,空白格 (Live),0
喵了个咪的天使,KOKIA,ありがとう…（from KOKIA 2007）,0
喵了个咪的天使,The Who,"Love, Reign o'er Me",0
喵了个咪的天使,Hugh Grant ,Way Back Into Love,5
喵了个咪的天使,王心凌,爱太空,4
喵了个咪的天使,张惠妹,他们,4
喵了个咪的天使,林宥嘉,美妙生活,4
喵了个咪的天使,桑田佳祐,明日晴れるかな  ,4
喵了个咪的天使,Not yet,波乗りかき氷,4
喵了个咪的天使,松たか子,夢のしずく,5
喵了个咪的天使,陶喆,黑色柳丁 (Live),5
喵了个咪的天使,谢霆锋,如果只得一星期,4
喵了个咪的天使,苏慧伦,Lemon Tree,4
喵了个咪的天使,梁静茹,可惜不是你,5
喵了个咪的天使,谢霆锋,点歌,5
喵了个咪的天使,蔡健雅,愿意渺小,3
喵了个咪的天使,蔡淳佳,有一天我会,3
喵了个咪的天使,黄小桢,# 3(快版),3
筱戛戛,Enya,And Winter Came  ,0
sannian0185,Matthew Herbert,A Day at a Time,0
sannian0185,邓福如,Bizarre Love Triangle,0
sannian0185,林凡,Bizarre Love Triangle,0
sannian0185,Florence The Machine,Over The Love,0
sannian0185,Frente!,Labour of Love,0
sannian0185,Frente!,Bizarre Love Triangle,0
sannian0185,SCSI-9,Nothing Will Change It,0
sannian0185,Luther Vandross,Never Let Me Go,0
sannian0185,Koan,First Love,0
sannian0185,Naomi,White,0
sannian0185,Lykke Li,Youth Knows No Pain,0
sannian0185,赵雷,南方姑娘,0
sannian0185,Conjure One,The Distance,0
sannian0185,李心洁,走在雨中,0
sannian0185,UNKLE,Follow Me Down ,0
sannian0185,吴卓玲,Monkey's Day Remix V2,0
sannian0185,Boris,虹が始まるとき,0
sannian0185,やくしまるえつこ,The Meeting Place,0
sannian0185,Gotye,"Don't Worry, We'll Be Watching You",0
sannian0185,LOVE PSYCHEDELICO,ノスタルジック '69 ,0
sannian0185,沼泽,入梦令,0
sannian0185,林二汶,Little Girl In The World,0
sannian0185,Queen,Bohemian Rhapsody,0
喵了个咪的天使,Not yet,波乗りかき氷,4
喵了个咪的天使,Not yet,波乗りかき氷,4
sannian0185,孙燕姿,错觉,0
sannian0185,The Kooks,Ooh La,0
sannian0185,Lamb,Gabriel,0
sannian0185,Lana Del Rey,Once Upon a Dream,0
sannian0185,Lana Del Rey,Dark Paradise,0
sannian0185,Lana Del Rey,Video Games,0
sannian0185,朴树,送别,0
sannian0185,Joan Jett & the Blackhearts,I Hate Myself For Loving You,0
sannian0185,Tina Turner,Proud Mary,0
sannian0185,Nunu,chocolat,0
sannian0185,Katy Perry,Roar,0
sannian0185,Joan as Police Woman,The Magic,0
sannian0185,The Spring Standards,Queen of the Lot,0
sannian0185,Lily Allen,5 O'Clock in the Morning (Who'd Have Known) (Remix),0
sannian0185,Russian Red,The Memory Is Cruel,0
sannian0185,Russian Red,Fuerteventura (Acoustic Version),0
sannian0185,周子琰,红绿灯,0
sannian0185,陈弘礼,香草园的八音盒,0
sannian0185,陈弘礼,爱丽丝的幻想,0
sannian0185,陈弘礼,盛夏光年,0
sannian0185,陈弘礼,鲸与海,0
sannian0185,The Best Pessimist,Dreamless,0
sannian0185,布衣乐队,秋天,0
sannian0185,Miss Li,Shoot Me,0
sannian0185,Caro Emerald,Black Valentine,0
axltolam,백지영,시작,0
静静的静静,Joel Hanson ,Traveling Light,5
静静的静静,The Police,Every breath you take,3
静静的静静,Joel Hanson ,Traveling Light,5
JacHiLL山仔,林俊杰,学不会,0
龘妲,Phantom,Ice (하이트광고음악),0
龘妲,mothy_悪ノP,円尾坂の仕立屋,0
龘妲,霹雳英雄,彼岸花,0
龘妲,이선희(李仙姬),여우비 (Acoustic ver.),0
龘妲,吉田兄弟,戦場のメリークリスマス,0
莲年,Until June,The World Ends Tonight,0
莲年,Jack Johnson,Better Together,0
莲年,林子祥,三人行,4
allanwang210,Capital Cities,Safe and Sound,0
allanwang210,褚乔,楼阁,0
allanwang210,Steven Seagal,Music,0
allanwang210,Sistar,New World,0
allanwang210,Miley Cyrus,See You Again,0
allanwang210,王心凌,任性情人,0
allanwang210,倖田來未,恋しくて,0
allanwang210,HITA,凤栖花,0
allanwang210,Doris Day,"Perhaps, Perhaps, Perhaps (Quizas, Quizas, Quizas) ",0
allanwang210,天時,记约——昔古剑长琴悭臾,0
allanwang210,Órla Fallon,Down by the Sally Gardens,0
allanwang210,Owl City,Honey & The Bee,0
allanwang210,Asher Book , Try,0
allanwang210,Shane Harper,Dance With Me,0
allanwang210,OneRepublic,Apologize (Timbaland Remix),0
allanwang210,刘惜君,怎么唱情歌,0
allanwang210,张震岳,自由,0
allanwang210,回音哥,无名指的约定,0
allanwang210,汪峰,怒放的生命,0
allanwang210,梁静茹,不是我不明白,0
allanwang210,GUMI,モザイクロール,0
allanwang210,王心凌,当你,0
allanwang210,李宇春,似火年华,0
allanwang210,范玮琪,最初的梦想,0
allanwang210,He Is We,All About Us,0
乔木,Cara Dillon,Craigie Hill,5
乔木,蔡琴,张三的歌,5
allanwang210,牛奶@咖啡,蝶恋花,0
allanwang210,王菲,但愿人长久,0
allanwang210,周华健,有没有一首歌会让你想起我,0
allanwang210,品冠,朋友变情人再变朋友,0
allanwang210,回音哥,海绵宝宝,0
allanwang210,Jewel,Stand,0
allanwang210,回音哥,对不起，我还爱你,0
allanwang210,Sarah Connor,Love Is Color-Blind,0
allanwang210,回音哥,我想我不够好,0
allanwang210,Neon Trees,Everybody Talks,0
allanwang210,Darren Hayes,Creepin' Up on You,0
allanwang210,阿桑,受了点伤,0
allanwang210,陈奕迅,全世界失眠,0
allanwang210,孙燕姿,开始懂了,0
allanwang210,2PM,I'll Be Back,0
allanwang210, ,ALWAYS 続・三丁目の夕日 Opening Title,0
allanwang210,朱孝天,La La La,0
allanwang210,迪克牛仔,放手去爱,0
allanwang210,手嶌葵,The Rose,0
allanwang210,蓝又时,听我的劝,0
allanwang210,末裔,世界,0
allanwang210,Daydream,Remembering You,0
allanwang210,蔡依林,做一天的你,0
allanwang210,日本ACG,もってけ!セーラーふく,0
allanwang210,杨宗纬,背叛,0
allanwang210,梁静茹,接受,0
allanwang210,魏如萱,我爸的笔,0
allanwang210,牧野由依,アムリタ  ,0
allanwang210,Flo Rida,Club Can't Handle Me,0
allanwang210,牛奶@咖啡,Lasia,0
allanwang210,日本ACG,ドラえもんのうた,0
allanwang210,张靓颖,如果爱下去,0
allanwang210,梁静茹,夜夜夜夜 (Live),0
allanwang210,那英,你不是说,0
allanwang210,孙燕姿,180度,0
allanwang210,莫文蔚,忽然之间,0
光荣之狗,"Demi Lovato, Joe Jonas, Nick Jonas and Alyson Stoner",This Is Our Song,4
光荣之狗,Timbaland,Apologize,4
品質の良い,原声带,回梦游仙,0
品質の良い,童丽,梅花梦,0
品質の良い,童丽,你那好冷的小手,0
allanwang210,Capital Cities,Safe and Sound,0
allanwang210,褚乔,楼阁,0
allanwang210,Steven Seagal,Music,0
allanwang210,Sistar,New World,0
allanwang210,Miley Cyrus,See You Again,0
allanwang210,王心凌,任性情人,0
allanwang210,倖田來未,恋しくて,0
allanwang210,HITA,凤栖花,0
allanwang210,Doris Day,"Perhaps, Perhaps, Perhaps (Quizas, Quizas, Quizas) ",0
allanwang210,天時,记约——昔古剑长琴悭臾,0
allanwang210,Órla Fallon,Down by the Sally Gardens,0
allanwang210,Owl City,Honey & The Bee,0
allanwang210,Asher Book , Try,0
allanwang210,Shane Harper,Dance With Me,0
allanwang210,OneRepublic,Apologize (Timbaland Remix),0
allanwang210,刘惜君,怎么唱情歌,0
allanwang210,张震岳,自由,0
allanwang210,回音哥,无名指的约定,0
allanwang210,汪峰,怒放的生命,0
allanwang210,梁静茹,不是我不明白,0
allanwang210,GUMI,モザイクロール,0
allanwang210,王心凌,当你,0
allanwang210,李宇春,似火年华,0
allanwang210,范玮琪,最初的梦想,0
allanwang210,He Is We,All About Us,0
光荣之狗,"Demi Lovato, Joe Jonas, Nick Jonas and Alyson Stoner",This Is Our Song,4
番茄是不是西红柿,伍佰,泪桥,0
番茄是不是西红柿,逃跑计划,夜空中最亮的星,0
番茄是不是西红柿,Owl City,Good Time,0
番茄是不是西红柿,陈奕迅,落花流水,0
番茄是不是西红柿,五月天,温柔(还你自由版),0
orchidjelly,邵夷贝,大龄文艺女青年之歌 (淡定版),0
孙建方,汪峰,当我想你的时候,0
孙建方,陈升,不再让你孤单,4
孙建方,陈奕迅,K歌之王 (国),5
J.E.W.CS,Nat King Cole,L-O-V-E,0
J.E.W.CS,羊毛とおはな,おまもりのうた (バンドバージョン),0
J.E.W.CS,日本ACG,♪ワルツ第6番変ニ長調 作品64-3「子犬のワルツ」,0
paopao,松たか子,ホールウェイ,4
vincent,Mark Knopfler,Going Home: Theme of the Local Hero,0
vincent,Hurts,Silver Lining,0
vincent,Bobby Vinton,Sealed With a Kiss,0
vincent,Naomi & Goro,Top Of The World,0
vincent,Gareth Gates,With You All the Time,0
vincent,Shivaree,Reseda Casino,0
vincent,Shivaree,Ten Minutes,0
vincent,童圆喻,故事 Have not been to me ,4
vincent,Beyond,不再犹豫,0
vincent,动力火车,那就这样吧,0
vincent,Lara Fabian,No Big Deal,0
vincent,Shivaree,Goodnight Moon,0
vincent,Manic Street Preachers,Suicide Is Painless (Theme From M*A*S*H),0
vincent,Suzanne D',Latika's Theme,0
vincent,Vangelis,Conquest of Paradise,0
vincent,Thomas J. Bergersen,Heart of Courage,0
vincent,Edvin Marton,Tosca Fantasy (Plushenko Golden Olympic Program),0
vincent,Robert Bonfiglio,Care of Love,0
vincent,Dire Straits,Brothers in Arms,0
vincent,Suede,Europe Is Our Playground,0
vincent,John Lennon,Oh My Love,0
vincent,Never Shout Never,I Love You More Than You Will Ever Know,0
vincent,Beyond,情人,0
vincent,Hermes House Band,Can't Take My Eyes Off of You,0
vincent,Ladytron,Mirage,0
endless1010,鸭打鹅,Athletes,0
endless1010,Miss May I,Masses of a Dying Breed,0
endless1010,G.E.M.邓紫棋,A.I.N.Y. (爱你),0
endless1010,Reka,Мертвый Город | Dead City,0
endless1010,Calvin Harris,I Need Your Love,0
endless1010,Muse,Madness,0
endless1010,The Innocence Mission,500 Miles,0
endless1010,德沃夏克, 幽默曲,0
endless1010,John Lee Hooker,Boom Boom,0
endless1010,Chamber Orchestra of Europe,"Symphony No.40 in G minor, K.550: 1. Molto allegro",0
endless1010,群星,莫扎特 : 小星星变奏曲,0
endless1010,Black Rebel Motorcycle Club,Returning,0
endless1010,G-Dragon,삐딱하게,0
endless1010,Babyface,With Him,0
endless1010,Skrillex,Fucking Die 2 (€€ Cooper Mix),0
endless1010,Example,Changed the way you kiss me,0
endless1010,John 5,Feisty Cadavers,0
endless1010,Guthrie Govan,Rendezvous,0
endless1010,Arcade Fire,We Used to Wait,0
endless1010,The Kills,Cheap and Cheerful,0
endless1010,Calvin Harris,Acceptable in the 80's,0
endless1010,Kaiser Chiefs,Ruby ,0
endless1010,Joy Division,Atmosphere,0
endless1010,Gang of Four,Return the Gift,0
endless1010,Blonde Redhead,Falling Man,0
vincent,Green Day,21 Guns,5
ＳＫ－Ｘ７,Hyde,Shallow Sleep,0
ＳＫ－Ｘ７,罗友生,金刚般若罗蜜多,0
ＳＫ－Ｘ７,迪克牛仔,一言难尽,0
ＳＫ－Ｘ７,Allstar Weekend,Blame It On September,0
ＳＫ－Ｘ７,ストレイテナー ,Lightning,0
ＳＫ－Ｘ７,Fireflight,Unbreakable,0
ＳＫ－Ｘ７,Cauterize,Something Beautiful,0
ＳＫ－Ｘ７,Acidman,REAL DISTANCE    ,0
ＳＫ－Ｘ７,Asking Alexandria,A Lesson Never Learned,0
ＳＫ－Ｘ７,Paramore,My Heart,0
ＳＫ－Ｘ７,末裔,又见茉莉花,0
ＳＫ－Ｘ７,Razorlight,Golden Touch,0
ＳＫ－Ｘ７,刘心,凭什么说,0
ＳＫ－Ｘ７,迪克牛仔,哭不出来,0
ＳＫ－Ｘ７,Everyday Sunday,I Won't Give Up,0
ＳＫ－Ｘ７,冬子,彼此问候,0
ＳＫ－Ｘ７,诱导社乐队,阿姆斯特丹,0
ＳＫ－Ｘ７,Story of the Year,Until The Day I Die (10 Year Version),0
ＳＫ－Ｘ７,Story of the Year,In The Shadows (10 Year Version),0
ＳＫ－Ｘ７,Story of the Year,Anthem Of Our Dying Day (10 Year Version),0
ＳＫ－Ｘ７,Silverstein,Hide Your Secrets,0
ＳＫ－Ｘ７,Blessthefall,A Message to the Unknown,0
ＳＫ－Ｘ７,Train,Marry Me,0
ＳＫ－Ｘ７,Multi-Ego,Summer Night,0
ＳＫ－Ｘ７,Babyface,With Him,0
paziii,The Pretty Reckless,Follow Me Down,0
paziii,Enigma,Sadeness,0
paziii,Hurts,Illuminated,0
paziii,f(x),Chu~♡,0
paziii,Pitbull,Go Girl,0
paziii,정기고,썸,0
paziii,T-Pain,Turn All The Lights On,0
paziii,Rihanna,Hard,0
paziii,Minnie Riperton,Loving You,0
paziii,CL,멘붕 (CL solo),0
paziii,Chris Wonderful,I Love You (Original Mix),0
paziii,동해 & 은혁,MOTORCYCLE,0
paziii,Sia,Breathe Me,0
paziii,Beast,I'm Sorry,0
paziii,Outsider,외톨이,0
paziii,Billy Joel,The Stranger,0
paziii,Ryan Leslie,You're Not My Girl,0
paziii,All-4-One,Someone Who Lives In Your Heart,0
paziii,Nirvana,Drain You,0
paziii,Enrique Iglesias,Say It ,0
paziii,Enrique Iglesias,Cuando Me Enamoro ,0
paziii,Enrique Iglesias,Tired of Being Sorry,0
paziii,Enrique Iglesias,I Like How It Feels,0
paziii,Enrique Iglesias,Somebody's Me,0
paziii,Enrique Iglesias,Sad Eyes,0
kamehope,谢霆锋,非走不可,0
kamehope,コブクロ,ここにしか咲かない花,0
kamehope,容祖儿,空港,0
田小野1007,黄小琥,没那么简单,5
田小野1007,丁当,未来的情人,3
田小野1007,萧潇,握不住的他,3
田小野1007,范玮琪,我们之间的事,5
田小野1007,陆瑶,爱袭警报,3
田小野1007,纪文惠,给你们的一封信,3
田小野1007,纪佳松,最后的晚餐,3
田小野1007,孙燕姿,世说心语,3
田小野1007,陶晶莹,女人心事,3
田小野1007,蔡淳佳,陪我看日出,3
田小野1007,辛晓琪,味道,3
Rebecca,陈慧娴,玩味,0
Rebecca,高明骏,我不哭,0
Rebecca,万芳,割爱,0
Rebecca,那英,白天不懂夜的黑,0
Rebecca,陈淑桦,当真就好,5
Rebecca,陈淑桦,情关,5
Rebecca,陈淑桦,流光飞舞,5
Rebecca,陈淑桦,梦醒时分,5
Rebecca,陈淑桦,笑红尘,5
Rebecca,陈淑桦,聪明糊涂心,5
Rebecca,张国荣,当真就好,5
Rebecca,陈淑桦,萍水相逢,5
Rebecca,陈淑桦,这样爱你对不对,5
Rebecca,陈淑桦,问,5
Rebecca,陈淑桦,生生世世,5
Rebecca,张清芳,不想你也难,5
Rebecca,李翊君,雨蝶,5
Rebecca,苏芮,花若离枝,5
Rebecca,马兆骏,我要的不多,5
Rebecca,张学友,她来听我的演唱会,5
Rebecca,罗大佑,追梦人,5
Rebecca,林忆莲,野风,5
Rebecca,万芳,寂寞,5
Rebecca,陈勋奇,追忆,5
Rebecca,周传雄,我的心太乱,5
劉玉寧,胡夏,爱 都是对的,5
haize,刘以达,我的天使(粤语),0
justinzjs,KinKi Kids,ビロードの闇,0
justinzjs,Janne Da Arc,月光花,0
justinzjs,遠藤正明,勇者王誕生!-神話(マイソロジー)ヴァージョン-,0
justinzjs,小坂由美子,REASON,0
justinzjs,影山ヒロノブ,ゲッターロボ!,0
justinzjs,中瀬聡美,約束の丘,0
justinzjs,影山ヒロノブ,HEATS,0
justinzjs,松澤由美,Dearest,0
justinzjs,桑島法子,私らしく,0
justinzjs,松澤由実,YOU GET TO BURNING,0
justinzjs,中瀬聡美,約束の丘(エンディング・テーマ),0
justinzjs,影山ヒロノブ,HEATS,0
justinzjs,KOKIA,クルマレテ,0
justinzjs,中川翔子,Give a reason,0
justinzjs,中川翔子,微笑みの爆弾,0
justinzjs,日本ACG,あんなに一緒だったのに 2006,0
justinzjs,宮本駿一,白夜~True Light~(Full Version),0
justinzjs,飯島真理,愛・おぼえていますか,0
justinzjs,奥井雅美,Give a reason,0
justinzjs,日本ACG,God knows...,0
justinzjs,Lia,鳥の詩,0
justinzjs,水樹奈々,ETERNAL BLAZE,0
justinzjs,森川美穂,ブルーウォーター,0
justinzjs,中川翔子,Don't saylazy,0
justinzjs,ViViD,「夢」~ムゲンノカナタ~,0
beidajj,丁当,洋葱,3
beidajj,侃侃,嘀嗒,3
beidajj,王菲,执迷不悔(国语版),5
beidajj,张艾嘉,爱的代价,5
beidajj,王菲,笑忘书,5
beidajj,莫文蔚,忽然之间,5
beidajj,张惠妹,平常心,5
beidajj,王菲,红豆,5
beidajj,莫文蔚,外面的世界,5
beidajj,Dido,Thank You,5
moveon,Herb Alpert & the Tijuana Brass,This Guy's in Love With You,0
moveon,Billy Joel,Honesty,0
moveon,Don McLean,Vincent (Starry Starry Night),0
moveon,Daz Sampson,Teenage Life,0
moveon,Edson,I Wanna Be Alone,0
moveon,Spandau Ballet,True,0
moveon,Tribes,We Were Children,0
moveon,Caron Nightingale,Promises Don't Come Easy,0
moveon,Blur,Charmless Man,0
moveon,The Jesus and Mary Chain,Drop,0
moveon,The Beatles,Hey Jude,0
moveon,莫文蔚,爱,0
moveon,OneRepublic,Come Home,0
moveon,Procol Harum,A Whiter Shade Of Pale,0
moveon,The Libertines,Don't Look Back Into The Sun,0
moveon,Depeche Mode,Just Can't Get Enough,0
moveon,Travis,Closer,0
moveon,Les Champs-Élysées,Les Champs-Élysées,0
moveon,Various Artists,Ushuaia/Fito Paez,4
moveon,Pulp,Like a Friend,3
moveon,Bright Eyes,First Day Of My Life,3
moveon,911,If You'd Only Love Me ,3
moveon,Bright Eyes,A Perfect Sonnet,3
moveon,New Order,True Faith-94,3
moveon,The Beach Boys,Surfer Girl,3
justinzjs,Ramin Djawadi,Pacific Rim,0
Slyvia,Bii,转身之后 (韩文),3
Slyvia,이해리 - DAViCHi,그때 난 사는거야,3
Slyvia,DAViCHi,사고쳤어요,3
Slyvia,2AM,바보처럼,3
Slyvia,DAViCHi,다 컸잖아,3
Slyvia,8Eight,잘가요 내사랑,3
Slyvia,8Eight,이별이 온다,3
Slyvia,2AM,죽어도 못 보내,3
Slyvia,2AM,친구의 고백,3
Slyvia,2AM,미친 듯이,3
Slyvia,2AM,전활 받지 않는 너에게,3
moveon,Blur,The Universal,3
livelivelive,The Magnetic North,Bay Of Skaill,0
livelivelive,Foster The People,Pumped Up Kicks,0
毛毛头,费星,情歌,0
moveon,Herb Alpert & the Tijuana Brass,This Guy's in Love With You,0
moveon,Billy Joel,Honesty,0
moveon,Don McLean,Vincent (Starry Starry Night),0
moveon,Daz Sampson,Teenage Life,0
moveon,Edson,I Wanna Be Alone,0
moveon,Spandau Ballet,True,0
moveon,Tribes,We Were Children,0
moveon,Caron Nightingale,Promises Don't Come Easy,0
moveon,Blur,Charmless Man,0
moveon,The Jesus and Mary Chain,Drop,0
moveon,The Beatles,Hey Jude,0
moveon,莫文蔚,爱,0
moveon,OneRepublic,Come Home,0
moveon,Procol Harum,A Whiter Shade Of Pale,0
moveon,The Libertines,Don't Look Back Into The Sun,0
moveon,Depeche Mode,Just Can't Get Enough,0
moveon,Travis,Closer,0
moveon,Les Champs-Élysées,Les Champs-Élysées,0
moveon,Various Artists,Ushuaia/Fito Paez,4
moveon,Pulp,Like a Friend,3
moveon,Bright Eyes,First Day Of My Life,3
moveon,911,If You'd Only Love Me ,3
moveon,Bright Eyes,A Perfect Sonnet,3
moveon,New Order,True Faith-94,3
moveon,The Beach Boys,Surfer Girl,3
v v,手嶌葵,さよならの夏～コクリコ坂から～,5
毛毛头,费星,情歌,0
恬淡为上,Kimya Dawson,I Miss You,3
恬淡为上,小野リサ,C'est Si Bon ,3
恬淡为上,Bossa Kids,"Ob-La-Di, Ob-La-Da",3
恬淡为上,Chloe,"Vincent-Starry, Starry Night",3
恬淡为上,Cee Lo Green,Forget You,3
恬淡为上,Clive Carroll,Canon,3
恬淡为上,Clémence &amp,Concerto pour deux voix,3
子规月落,Elvis Presley,"Summer Kisses, Winter Tears",0
子规月落,Chochukmo,Good Night,0
子规月落,冯曦妤,A Little Love ,0
子规月落,朴树,送别,5
子规月落,옥상달빛,선물할게,0
子规月落,Enrique Iglesias,Hero,0
子规月落,Sweety,樱花草,0
子规月落,方大同,Nothing's Gonna Change My Love For You,0
子规月落,Lene Marlin,A Place Nearby,0
子规月落,Jewel,Stay Here Forever,0
子规月落,张悬,儿歌,4
子规月落,Miley Cyrus,The Climb,0
子规月落,Loreena McKennitt,The Mummers' Dance,0
子规月落,Lisa Ekdahl,Sunny Weather,0
子规月落,群星,99次恋爱 爱上上海(full version),0
子规月落,소규모 아카시아밴드,시작된 여행  ,0
子规月落,张学友,有病呻吟,0
子规月落,Noon,Close To You,0
子规月落,BOBO,光荣,4
子规月落,Rockcookies,Summerwhisper,0
子规月落,つじあやの,君のうた  ,0
子规月落,Marit Larsen,If A Song Could Get Me You,0
子规月落,Lionel Richie,We Are The World,0
子规月落,王菲,Eyes On Me,0
子规月落,王菲,笑忘书,5
猫一般的女子nico,张杰,她不爱我,0
猫一般的女子nico,郭静,回忆的阁楼,0
猫一般的女子nico,关喆,领悟,0
子规月落,Jason Mraz,I'm Yours,5
Lee俊俊要戒烟,Shila Amzah,Forever Love,0
Lee俊俊要戒烟,Slayer,Dead Skin Mask,0
Lee俊俊要戒烟,Slayer,South of Heaven,0
Lee俊俊要戒烟,Slayer,Angel of Death,0
Lee俊俊要戒烟,Slayer,World Painted Blood,0
Lee俊俊要戒烟,Shila Amzah,A Moment Like This,0
Lee俊俊要戒烟,Buddy Guy,Ain't No Sunshine,0
Lee俊俊要戒烟,石渡太輔,ギルティギア2 オーヴァチュア::You Only Have to Decide It.(キャラクターセレクトBGM),0
Lee俊俊要戒烟,石渡太輔,SIMPLE LIFE,0
